"ESA_Population_Name","Brood_Year","Species","pNOB","pHOB","Total_Releases","Popfit","Best_Value","NOSAIJ","NOSAEJ","pHOSIJ","pHOSEJ","TSAIJ","TSAEJ","pHOS","pNOS","pNI","NOSA","TSA"
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2014,"chinook",0.0182280926807372,0.981771907319263,1292685,"Same","Yes",NA,0,NA,1,NA,NA,1,0,0.0179017774227259,0,0
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2014,"chinook",0.0182280926807372,0.981771907319263,1292685,"Same","Yes",NA,NA,NA,NA,NA,403,NA,NA,NA,NA,403
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2015,"chinook",0.000581402109326853,0.999418597890673,601667,"Same","Yes",NA,0,NA,1,NA,NA,1,0,0.000581064277330358,0,0
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2015,"chinook",0.000581402109326853,0.999418597890673,601667,"Same","Yes",NA,NA,NA,NA,NA,147,NA,NA,NA,NA,147
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2016,"chinook",0,1,402224,"Same","Yes",NA,0,NA,1,NA,NA,1,0,0,0,0
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2016,"chinook",0,1,402224,"Same","Yes",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,49
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2017,"chinook",0.0536627622243319,0.946337237775668,1304861,"Same","Yes",NA,0,NA,1,NA,NA,1,0,0.0509297321194566,0,0
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2017,"chinook",0.0536627622243319,0.946337237775668,1304861,"Same","Yes",NA,NA,NA,NA,NA,868,NA,NA,NA,NA,868
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2018,"chinook",0,1,2252168,"Same","Yes",NA,0,NA,0.992,NA,NA,0.992,0.00800000000000001,0,0,0
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2018,"chinook",0,1,2252168,"Same","Yes",NA,NA,NA,NA,NA,994,NA,NA,NA,NA,994
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2019,"chinook",0.00423320365006723,0.995766796349933,1435288,"Same","Yes",NA,29,NA,0.863,NA,212,0.863,0.137,0.00488127487768025,29,212
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2020,"chinook",0.00605032256899291,0.993949677431007,1745606,"Same","Yes",NA,165,NA,0.529,NA,350,0.529,0.471,0.0113079505119123,165,350
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2021,"chinook",0.0041633035061103,0.99583669649389,1562004,"Same","Yes",NA,380,NA,0.744,NA,1484,0.744,0.256,0.00556469889207323,380,1484
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2022,"chinook",0.00242917969419512,0.997570820305805,1215829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2010,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2011,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2012,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2013,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2014,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2015,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2016,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2017,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2018,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2019,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2020,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2021,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Tilton River - spring",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2010,"chinook",0.184101228128812,0.815898771871188,1573797,"Portion","Yes",NA,227,NA,0.881,NA,1917,0.881,0.119,0.17284857370059,227,1917
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2011,"chinook",0.174472539957508,0.825527460042492,1575534,"Portion","Yes",NA,198,NA,0.868,NA,1498,0.868,0.132,0.167364159025829,198,1498
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2012,"chinook",0.189622156195065,0.810377843804934,1514769,"Portion","Yes",NA,235,NA,0.741,NA,907,0.741,0.259,0.203758480208932,235,907
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2013,"chinook",0.25517412429203,0.74482587570797,1474577,"Portion","Yes",NA,914,NA,0.479,NA,1754,0.479,0.521,0.347566218760565,914,1754
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2014,"chinook",0.122596206884871,0.877403793115129,1313349,"Portion","Yes",NA,403,NA,0.486,NA,783,0.486,0.514,0.201440964465397,403,783
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2015,"chinook",0.135539039379869,0.864460960620131,1459216,"Portion","Yes",NA,374,NA,0.368,NA,598,0.368,0.632,0.269172852112502,374,598
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2016,"chinook",0.0675724388136184,0.932427561186382,1422786,"Portion","Yes",NA,367,NA,0.539,NA,803,0.539,0.461,0.111400443689433,367,803
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2017,"chinook",0.0883664396662925,0.911633560333707,755688,"Portion","Yes",NA,312,NA,0.471,NA,594,0.471,0.529,0.157975940993189,312,594
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2018,"chinook",0.0361855791829418,0.963814420817058,1121212,"Portion","Yes",NA,138,NA,0.429,NA,244,0.429,0.571,0.0777874052899461,138,244
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2019,"chinook",0.0571928246291503,0.94280717537085,1150022,"Portion","Yes",NA,116,NA,0.742,NA,466,0.742,0.258,0.071563235888272,116,466
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2020,"chinook",0.113682825680381,0.886317174319619,645524,"Portion","Yes",NA,346,NA,0.508,NA,708,0.508,0.492,0.182863062938829,346,708
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2021,"chinook",0.214044284283425,0.785955715716575,1074949,"Portion","Yes",NA,552,NA,0.324,NA,819,0.324,0.676,0.397819083922604,552,819
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2022,"chinook",0.219725611163654,0.780274388836346,867994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2010,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2011,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2012,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2013,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2014,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2015,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2016,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2017,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2018,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2019,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2020,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2021,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2010,"chinook",NA,NA,0,"Same","Yes",NA,2104,NA,0.785,NA,9808,0.785,0.215,NA,2104,9808
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2011,"chinook",NA,NA,0,"Same","Yes",NA,4264,NA,0.67,NA,12914,0.67,0.33,NA,4264,12914
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2012,"chinook",NA,NA,0,"Same","Yes",NA,1948,NA,0.65,NA,5564,0.65,0.35,NA,1948,5564
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2013,"chinook",NA,NA,0,"Same","Yes",NA,3273,NA,0.495,NA,6488,0.495,0.505,NA,3273,6488
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2014,"chinook",NA,NA,0,"Same","Yes",NA,2259,NA,0.637,NA,6231,0.637,0.363,NA,2259,6231
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2015,"chinook",NA,NA,0,"Same","Yes",NA,3375,NA,0.402,NA,5647,0.402,0.598,NA,3375,5647
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2016,"chinook",NA,NA,0,"Same","Yes",NA,3064,NA,0.226,NA,3959,0.226,0.774,NA,3064,3959
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,1494,NA,0.017,NA,1520,0.017,0.983,NA,1494,1520
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,622,NA,0.077,NA,674,0.077,0.923,NA,622,674
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2019,"chinook",NA,NA,0,"Same","Yes",NA,543,NA,0.002,NA,544,0.002,0.998,NA,543,544
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2020,"chinook",NA,NA,0,"Same","Yes",NA,1983,NA,0.125,NA,2265,0.125,0.875,NA,1983,2265
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2021,"chinook",NA,NA,0,"Same","Yes",NA,682,NA,0.21,NA,863,0.21,0.79,NA,682,863
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2010,"chinook",0,1,1533672,"Multiple","Yes",NA,286,NA,0.962,NA,7424,0.962,0.038,0,286,7424
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2011,"chinook",0,1,1294697,"Multiple","Yes",NA,191,NA,0.907,NA,2059,0.907,0.093,0,191,2059
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2012,"chinook",0,1,2141068,"Multiple","Yes",NA,321,NA,0.944,NA,5610,0.944,0.056,0,321,5610
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2013,"chinook",0,1,1990454,"Multiple","Yes",NA,409,NA,0.886,NA,3577,0.886,0.114,0,409,3577
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2014,"chinook",0,1,1937795,"Portion","Yes",NA,227,NA,0.922,NA,2915,0.922,0.078,0,227,2915
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2015,"chinook",0,1,1854787,"Portion","Yes",NA,187,NA,0.988,NA,14981,0.988,0.012,0,187,14981
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2016,"chinook",0,1,2049584,"Portion","Yes",NA,200,NA,0.983,NA,11946,0.983,0.017,0,200,11946
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2017,"chinook",0,1,2201666,"Portion","Yes",NA,149,NA,0.976,NA,6260,0.976,0.024,0,149,6260
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2018,"chinook",0,1,2171176,"Portion","Yes",NA,154,NA,0.802,NA,779,0.802,0.198,0,154,779
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2019,"chinook",0,1,1943551,"Portion","Yes",NA,55,NA,0.402,NA,92,0.402,0.598,0,55,92
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2020,"chinook",0,1,911240,"Portion","Yes",NA,370,NA,0,NA,370,0,1,NA,370,370
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2021,"chinook",0,1,1893883,"Portion","Yes",NA,549,NA,0.682,NA,1725,0.682,0.318,0,549,1725
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2022,"chinook",0.00224406030081398,0.997755939699186,407392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2010,"chinook",NA,NA,0,"Same","Yes",NA,441,NA,0.219,NA,565,0.219,0.781,NA,441,565
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2011,"chinook",NA,NA,0,"Same","Yes",NA,1186,NA,0.631,NA,3084,0.631,0.369,NA,1186,3084
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2012,"chinook",NA,NA,0,"Same","Yes",NA,338,NA,0.691,NA,1090,0.691,0.309,NA,338,1090
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2013,"chinook",NA,NA,0,"Same","Yes",NA,608,NA,0.728,NA,2239,0.728,0.272,NA,608,2239
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2014,"chinook",NA,NA,0,"Same","Yes",NA,541,NA,0.754,NA,2191,0.754,0.246,NA,541,2191
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2015,"chinook",NA,NA,0,"Same","Yes",NA,1225,NA,0.68,NA,3826,0.68,0.32,NA,1225,3826
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2016,"chinook",NA,NA,0,"Same","Yes",NA,544,NA,0.558,NA,1231,0.558,0.442,NA,544,1231
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,577,NA,0.174,NA,697,0.174,0.826,NA,577,697
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,218,NA,0.284,NA,303,0.284,0.716,NA,218,303
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2019,"chinook",NA,NA,0,"Same","Yes",NA,555,NA,0.366,NA,876,0.366,0.634,NA,555,876
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2020,"chinook",NA,NA,0,"Same","Yes",NA,139,NA,0.443,NA,251,0.443,0.557,NA,139,251
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2021,"chinook",NA,NA,0,"Same","Yes",NA,350,NA,0.4,NA,582,0.4,0.6,NA,350,582
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2010,"chinook",0.019015548150442,0.980984451849558,3355864,"Same","Yes",NA,589,NA,0.893,NA,5530,0.893,0.107,0.0208500262840971,589,5530
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2011,"chinook",NA,NA,3141458,"Same","Yes",NA,473,NA,0.854,NA,3224,0.854,0.146,NA,473,3224
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2012,"chinook",0,1,3120005,"Same","Yes",NA,256,NA,0.738,NA,965,0.738,0.262,0,256,965
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2013,"chinook",0,1,3041003,"Same","Yes",NA,1197,NA,0.669,NA,3612,0.669,0.331,0,1197,3612
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2014,"chinook",0.258695477206679,0.741304522793321,910456,"Same","Yes",NA,997,NA,0.347,NA,1529,0.347,0.653,0.427104852094521,997,1529
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2015,"chinook",0.256174481721497,0.743825518278503,910456,"Same","Yes",NA,1332,NA,0.544,NA,2925,0.544,0.456,0.320148277123713,1332,2925
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2016,"chinook",0.0637679078677955,0.936232092132204,1906735,"Same","Yes",NA,883,NA,0.6,NA,2198,0.6,0.4,0.0960695856366957,883,2198
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2017,"chinook",0.0480412604715363,0.951958739528464,1939414,"Same","Yes",NA,655,NA,0.408,NA,1112,0.408,0.592,0.105344109482249,655,1112
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2018,"chinook",0.024931484122016,0.975068515877984,1188750,"Same","Yes",NA,903,NA,0.114,NA,1019,0.114,0.886,0.179451650427343,903,1019
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2019,"chinook",0.034707960150243,0.965292039849757,1902688,"Same","Yes",NA,1575,NA,0.133,NA,1817,0.133,0.867,0.206954757061916,1575,1817
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2020,"chinook",0.0814518944651463,0.918548105534854,2118768,"Same","Yes",NA,3772,NA,0.252,NA,5042,0.252,0.748,0.244268801038886,3772,5042
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2021,"chinook",0.0559327017709026,0.944067298229097,1230834,"Same","Yes",NA,1452,NA,0.257,NA,1956,0.257,0.743,0.178737158035502,1452,1956
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2022,"chinook",0.0139695960240217,0.986030403975978,1186974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2010,"chinook",NA,NA,0,"Same","Yes",NA,1369,NA,0.275,NA,1887,0.275,0.725,NA,1369,1887
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2011,"chinook",NA,NA,0,"Same","Yes",NA,640,NA,0.115,NA,723,0.115,0.885,NA,640,723
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2012,"chinook",NA,NA,0,"Same","Yes",NA,555,NA,0.064,NA,593,0.064,0.936,NA,555,593
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2013,"chinook",NA,NA,0,"Same","Yes",NA,648,NA,0.342,NA,984,0.342,0.658,NA,648,984
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2014,"chinook",NA,NA,0,"Same","Yes",NA,801,NA,0.225,NA,1034,0.225,0.775,NA,801,1034
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2015,"chinook",NA,NA,0,"Same","Yes",NA,375,NA,0.515,NA,773,0.515,0.485,NA,375,773
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2016,"chinook",NA,NA,0,"Same","Yes",NA,384,NA,0.32,NA,565,0.32,0.68,NA,384,565
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,402,NA,0.462,NA,747,0.462,0.538,NA,402,747
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,110,NA,0.432,NA,194,0.432,0.568,NA,110,194
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2019,"chinook",NA,NA,0,"Same","Yes",NA,383,NA,0.4,NA,627,0.4,0.6,NA,383,627
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2020,"chinook",NA,NA,0,"Same","Yes",NA,439,NA,0.319,NA,644,0.319,0.681,NA,439,644
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2021,"chinook",NA,NA,0,"Same","Yes",NA,533,NA,0.312,NA,775,0.312,0.688,NA,533,775
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2010,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2011,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2012,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2013,"chinook",NA,NA,0,"Same","Yes",NA,15,NA,0.83,NA,88,0.83,0.17,NA,15,88
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2014,"chinook",NA,NA,0,"Same","Yes",NA,21,NA,0.903,NA,217,0.903,0.097,NA,21,217
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2015,"chinook",NA,NA,0,"Same","Yes",NA,15,NA,0.84,NA,94,0.84,0.16,NA,15,94
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2016,"chinook",NA,NA,0,"Same","Yes",NA,6,NA,0.889,NA,54,0.889,0.111,NA,6,54
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2017,"chinook",NA,NA,0,"Same","Yes",NA,5,NA,0.667,NA,15,0.667,0.333,NA,5,15
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2018,"chinook",NA,NA,0,"Same","Yes",NA,9,NA,0.89,NA,82,0.89,0.11,NA,9,82
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2019,"chinook",NA,NA,0,"Same","Yes",NA,3,NA,0.25,NA,4,0.25,0.75,NA,3,4
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2020,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,0,NA,0,0,1,NA,0,0
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2021,"chinook",NA,NA,0,"Same","Yes",NA,0,NA,1,NA,25,1,0,NA,0,25
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU) Elochoman River - fall",2010,"chum",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU) Elochoman River - fall",2011,"chum",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU) Elochoman River - fall",2012,"chum",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU) Elochoman River - fall",2013,"chum",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU) Elochoman River - fall",2014,"chum",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU) Elochoman River - fall",2015,"chum",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
